Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Revised Source Niche	Revised_Collection_Year	Classification	Source Niche	Source Type	Source Details	Collection Year	Collection Month	Collection Day	Collection Time	Continent	Country	Region	District	City	Post Code	Latitude	Longitude	Lab Contact	Species	Serological Group	Serotype	EcoR Cluster	Path/Nonpath	Simple Patho	Simple Disease	Comment	Bio Project ID	Project ID	Disease	Sample ID	Secondary Sample ID	Date Entered	Release Date	Barcode	Status	Coverage	N50	Length	Species_1	Contig Number(>=200 bp)	Low Quality Bases	Version	Assembly barcode	HC0 (indistinguishable)	HC2	HC5	HC10	HC20	HC50	HC100	HC200	HC400	HC1100 (cgST Cplx)	HC1500	HC2000	HC2350 (subsp.)			Uberstrain	Name	Data Source(Accession No.;Sequencing Platform;Sequencing Library;Insert Size;Experiment;Status)	Revised Source Niche	Revised_Collection_Year	Classification
ESC_QA4506AA	KTE55	SRR8541319;ILLUMINA;Paired;;SRX5343806	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	8	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821418	SRS4336440	14/2/20	24/1/20	ESC_QA4506AA	Assembled	274	268775	5093420	Escherichia coli / Shigella;98.0%	61	6598	4.1	ESC_IB7635AA_AS	130602	130602	130602	130602	130602	2219	1107	44	44	44	44	1	1								
ESC_QA4509AA	UMEA_3834_1	SRR8541322;ILLUMINA;Paired;;SRX5343803	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	9	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821419	SRS4336438	14/2/20	24/1/20	ESC_QA4509AA	Assembled	80	191762	5247884	Escherichia coli / Shigella;100.0%	158	17058	4.1	ESC_IB7632AA_AS	130607	130607	130607	130607	130607	1107	1107	44	44	44	44	1	1								
ESC_QA4511AA	BIDMC_65	SRR8541324;ILLUMINA;Paired;;SRX5343801	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	7	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821413	SRS4336434	14/2/20	24/1/20	ESC_QA4511AA	Assembled	36	281911	5046839	Escherichia coli / Shigella;100.0%	55	8276	4.1	ESC_IB7630AA_AS	130609	130609	130609	130609	130609	55	55	55	44	44	44	1	1								
ESC_QA4516AA	KTE240	SRR8541329;ILLUMINA;Paired;;SRX5343796	Human	2012	UPEC	Human	Human	Homo_sapiens; female; urine	2012	11	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821309	SRS4336430	14/2/20	24/1/20	ESC_QA4516AA	Assembled	377	204003	4969358	Escherichia coli / Shigella;98.22%	78	12681	4.1	ESC_IB7625AA_AS	130612	130612	130612	130612	130612	130612	130612	6624	44	44	44	1	1								
ESC_QA4526AA	ecoli_396	SRR8541339;ILLUMINA;Paired;;SRX5343786	Human	2015	UPEC	Human	Human	Homo_sapiens; female; urine	2015	2	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821654	SRS4336420	14/2/20	24/1/20	ESC_QA4526AA	Assembled	314	360223	5064212	Escherichia coli / Shigella;100.0%	46	6671	4.1	ESC_IB7615AA_AS	130621	130621	130621	130621	130621	9592	55	55	44	44	44	1	1								
ESC_QA4530AA	ecoli_202	SRR8541343;ILLUMINA;Paired;;SRX5343782	Human	2015	UPEC	Human	Human	Homo_sapiens; female; urine	2015	3	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821658	SRS4336893	14/2/20	24/1/20	ESC_QA4530AA	Assembled	171	267675	5164597	Escherichia coli / Shigella;98.18%	73	8762	4.1	ESC_IB7611AA_AS	130625	130625	130625	130625	130625	2219	1107	44	44	44	44	1	1								
ESC_QA4532AA	ecoli_203	SRR8541345;ILLUMINA;Paired;;SRX5343780	Human	2015	UPEC	Human	Human	Homo_sapiens; female; urine	2015	3	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821662	SRS4336890	14/2/20	24/1/20	ESC_QA4532AA	Assembled	41	310329	5072649	Escherichia coli / Shigella;100.0%	52	13750	4.1	ESC_IB7609AA_AS	130628	130628	130628	130628	130628	55	55	55	44	44	44	1	1								
ESC_QA4537AA	RS218	SRR8541350;ILLUMINA;Paired;;SRX5343775	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	6	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.6629	-79.3957	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821410	SRS4336885	14/2/20	24/1/20	ESC_QA4537AA	Assembled	281	268734	5132661	Escherichia coli / Shigella;98.44%	87	8552	4.1	ESC_IB7604AA_AS	130631	130631	130631	130631	130631	1680	1107	44	44	44	44	1	1								
ESC_QA4544AA	PMV_1	SRR8541357;ILLUMINA;Paired;;SRX5343768	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	9	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821588	SRS4336878	14/2/20	24/1/20	ESC_QA4544AA	Assembled	80	276892	5109376	Escherichia coli / Shigella;100.0%	131	13881	4.1	ESC_IB7597AA_AS	130590	130590	130590	130590	130590	130590	1655	44	44	44	44	1	1								
ESC_QA4550AA	RS218	SRR8541363;ILLUMINA;Paired;;SRX5343762	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	1	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821501	SRS4336872	14/2/20	24/1/20	ESC_QA4550AA	Assembled	63	235251	5095516	Escherichia coli / Shigella;98.46%	83	8174	4.1	ESC_IB7591AA_AS	130545	130545	130545	130545	130545	87098	1107	44	44	44	44	1	1								
ESC_QA4559AA	RS218	SRR8541372;ILLUMINA;Paired;;SRX5343753	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	11	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821461	SRS4336863	14/2/20	24/1/20	ESC_QA4559AA	Assembled	195	240772	5175136	Escherichia coli / Shigella;98.7%	107	7200	4.1	ESC_IB7582AA_AS	130555	130555	130555	130555	90531	1680	1107	44	44	44	44	1	1								
ESC_QA4565AA	UTI89	SRR8541378;ILLUMINA;Paired;;SRX5343747	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	1	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	44.6316	-63.5822	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821500	SRS4336414	14/2/20	24/1/20	ESC_QA4565AA	Assembled	53	240494	5110649	Escherichia coli / Shigella;100.0%	103	16081	4.1	ESC_IB7576AA_AS	130561	130561	130561	130561	130561	1107	1107	44	44	44	44	1	1								
ESC_QA4567AA	ecoli_411	SRR8541380;ILLUMINA;Paired;;SRX5343745	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	3	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821392	SRS4336412	14/2/20	24/1/20	ESC_QA4567AA	Assembled	284	360383	5089200	Escherichia coli / Shigella;100.0%	62	7581	4.1	ESC_IB7574AA_AS	130564	130564	130564	130564	130564	9916	55	55	44	44	44	1	1								
ESC_QA4569AA	ecoli_085	SRR8541382;ILLUMINA;Paired;;SRX5343743	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	12	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821481	SRS4336410	14/2/20	24/1/20	ESC_QA4569AA	Assembled	28	405870	5108166	Escherichia coli / Shigella;100.0%	56	18871	4.1	ESC_IB7572AA_AS	130566	130566	130564	130564	130564	9916	55	55	44	44	44	1	1								
ESC_QA4570AA	KTE229	SRR8541383;ILLUMINA;Paired;;SRX5343742	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	11	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821476	SRS4336409	14/2/20	24/1/20	ESC_QA4570AA	Assembled	81	358209	5534358	Escherichia coli / Shigella;96.88%	94	20968	4.1	ESC_IB7571AA_AS	130565	130565	130565	130565	130565	130565	1104	1104	44	44	44	1	1								
ESC_QA4580AA	ecoli_447	SRR8541393;ILLUMINA;Paired;;SRX5343732	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	2	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821519	SRS4336399	14/2/20	24/1/20	ESC_QA4580AA	Assembled	291	360398	5107031	Escherichia coli / Shigella;100.0%	44	7879	4.1	ESC_IB7561AA_AS	130576	130576	130385	130385	130385	55	55	55	44	44	44	1	1								
ESC_QA4593AA	ecoli_041	SRR8541406;ILLUMINA;Paired;;SRX5343719	Human	2012	UPEC	Human	Human	Homo_sapiens; female; urine	2012	12	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821355	SRS4336392	14/2/20	24/1/20	ESC_QA4593AA	Assembled	42	357984	5054227	Escherichia coli / Shigella;100.0%	71	10815	4.1	ESC_IB7548AA_AS	130584	130584	130584	130584	130584	9592	55	55	44	44	44	1	1								
ESC_QA4599AA	KTE118	SRR8541412;ILLUMINA;Paired;;SRX5343713	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	4	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821549	SRS4336390	14/2/20	24/1/20	ESC_QA4599AA	Assembled	244	358039	5207125	Escherichia coli / Shigella;97.87%	63	6897	4.1	ESC_IB7542AA_AS	130529	130529	130529	130529	130529	55	55	55	44	44	44	1	1								
ESC_QA4609AA	ecoli_356	SRR8541422;ILLUMINA;Paired;;SRX5343703	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	10	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821615	SRS4336376	14/2/20	24/1/20	ESC_QA4609AA	Assembled	404	282235	5199001	Escherichia coli / Shigella;98.34%	88	12876	4.1	ESC_IB7532AA_AS	130522	130522	130522	11885	11885	9592	55	55	44	44	44	1	1								
ESC_QA4610AA	ecoli_313	SRR8541423;ILLUMINA;Paired;;SRX5343702	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	10	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821614	SRS4336375	14/2/20	24/1/20	ESC_QA4610AA	Assembled	301	458414	5064029	Escherichia coli / Shigella;100.0%	52	6847	4.1	ESC_IB7531AA_AS	130521	130521	130521	130521	130521	9592	55	55	44	44	44	1	1								
ESC_QA4612AA	IHE3034	SRR8541425;ILLUMINA;Paired;;SRX5343700	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	11	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821622	SRS4336373	14/2/20	24/1/20	ESC_QA4612AA	Assembled	335	320537	5181040	Escherichia coli / Shigella;100.0%	93	6738	4.1	ESC_IB7529AA_AS	130539	130539	130539	130539	130539	130539	130539	44	44	44	44	1	1								
ESC_QA4613AA	ecoli_299	SRR8541426;ILLUMINA;Paired;;SRX5343699	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	11	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821621	SRS4336372	14/2/20	24/1/20	ESC_QA4613AA	Assembled	304	458337	5181549	Escherichia coli / Shigella;100.0%	47	7441	4.1	ESC_IB7528AA_AS	130540	130540	130385	130385	130385	55	55	55	44	44	44	1	1								
ESC_QA4618AA	ecoli_213	SRR8541431;ILLUMINA;Paired;;SRX5343694	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	9	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821445	SRS4336367	14/2/20	24/1/20	ESC_QA4618AA	Assembled	91	360269	5200894	Escherichia coli / Shigella;100.0%	72	9361	4.1	ESC_IB7523AA_AS	130508	130508	130508	130508	130508	55	55	55	44	44	44	1	1								
ESC_QA4622AA	RS218	SRR8541435;ILLUMINA;Paired;;SRX5343690	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	10	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.6629	-79.3957	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821449	SRS4336364	14/2/20	24/1/20	ESC_QA4622AA	Assembled	417	353923	5119518	Escherichia coli / Shigella;97.73%	55	6388	4.1	ESC_IB7519AA_AS	130510	130510	130510	130510	130510	2219	1107	44	44	44	44	1	1								
ESC_QA4624AA	ecoli_326	SRR8541437;ILLUMINA;Paired;;SRX5343688	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	8	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821572	SRS4336361	14/2/20	24/1/20	ESC_QA4624AA	Assembled	191	278345	5105039	Escherichia coli / Shigella;98.0%	62	10097	4.1	ESC_IB7517AA_AS	130512	130512	130512	130512	130512	55	55	55	44	44	44	1	1								
ESC_QA4625AA	ecoli_349	SRR8541438;ILLUMINA;Paired;;SRX5343687	Human	2012	UPEC	Human	Human	Homo_sapiens; female; urine	2012	11	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821314	SRS4336359	14/2/20	24/1/20	ESC_QA4625AA	Assembled	223	284271	5205044	Escherichia coli / Shigella;98.55%	112	16832	4.1	ESC_IB7516AA_AS	130513	130513	130513	130513	130513	8435	8435	6624	44	44	44	1	1								
ESC_QA4642AA	UMEA_3632_1	SRR8541455;ILLUMINA;Paired;;SRX5343670	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	4	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821397	SRS4336343	14/2/20	24/1/20	ESC_QA4642AA	Assembled	324	211154	5215522	Escherichia coli / Shigella;98.63%	90	33246	4.1	ESC_IB7499AA_AS	130463	130463	130463	130463	130463	28118	12576	8655	44	44	44	1	1								
ESC_QA4651AA	HVH_199_4_5670322_	SRR8541464;ILLUMINA;Paired;;SRX5343661	Human	2012	UPEC	Human	Human	Homo_sapiens; female; urine	2012	10	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821299	SRS4336334	14/2/20	24/1/20	ESC_QA4651AA	Assembled	191	332120	5156365	Escherichia coli / Shigella;97.96%	65	8200	4.1	ESC_IB7490AA_AS	130474	130474	130474	130474	130474	4847	55	55	44	44	44	1	1								
ESC_QA4655AA	ecoli_369	SRR8541468;ILLUMINA;Paired;;SRX5343657	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	1	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821510	SRS4336330	14/2/20	24/1/20	ESC_QA4655AA	Assembled	349	353640	5086160	Escherichia coli / Shigella;98.12%	67	7244	4.1	ESC_IB7486AA_AS	130520	130520	130520	130520	130520	2219	1107	44	44	44	44	1	1								
ESC_QA4668AA	ecoli_523	SRR8541481;ILLUMINA;Paired;;SRX5343644	Human	2015	UPEC	Human	Human	Homo_sapiens; female; urine	2015	2	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821646	SRS4336317	14/2/20	24/1/20	ESC_QA4668AA	Assembled	191	458337	5185177	Escherichia coli / Shigella;97.73%	57	7313	4.1	ESC_IB7473AA_AS	130489	130489	130385	130385	130385	55	55	55	44	44	44	1	1								
ESC_QA4672AA	HVH_3_4_7276001_	SRR8541485;ILLUMINA;Paired;;SRX5343640	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	9	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821433	SRS4336313	14/2/20	24/1/20	ESC_QA4672AA	Assembled	96	269271	5035311	Escherichia coli / Shigella;100.0%	76	10014	4.1	ESC_IB7469AA_AS	130493	130493	130493	130493	130493	4283	4283	4252	44	44	44	1	1								
ESC_QA4676AA	KTE240	SRR8541489;ILLUMINA;Paired;;SRX5343636	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	2	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821375	SRS4336310	14/2/20	24/1/20	ESC_QA4676AA	Assembled	254	180782	5225825	Escherichia coli / Shigella;97.26%	145	31113	4.1	ESC_IB7465AA_AS	130496	130496	130496	130496	25354	9859	9859	6624	44	44	44	1	1								
ESC_QA4678AA	UMEA_3632_1	SRR8541491;ILLUMINA;Paired;;SRX5343634	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	2	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821373	SRS4336307	14/2/20	24/1/20	ESC_QA4678AA	Assembled	26	263476	5213634	Escherichia coli / Shigella;96.62%	73	41806	4.1	ESC_IB7463AA_AS	130499	130499	130463	130463	130463	28118	12576	8655	44	44	44	1	1								
ESC_QA4682AA	ecoli_473	SRR8541495;ILLUMINA;Paired;;SRX5343630	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	1	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821377	SRS4336303	14/2/20	24/1/20	ESC_QA4682AA	Assembled	287	360226	5127174	Escherichia coli / Shigella;100.0%	59	6967	4.1	ESC_IB7459AA_AS	130502	130502	130502	130502	130502	55	55	55	44	44	44	1	1								
ESC_QA4692AA	HVH_199_4_5670322_	SRR8541505;ILLUMINA;Paired;;SRX5343620	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	1	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821366	SRS4336293	14/2/20	24/1/20	ESC_QA4692AA	Assembled	90	360157	5075680	Escherichia coli / Shigella;100.0%	83	8859	4.1	ESC_IB7449AA_AS	130452	130452	130452	130452	130452	3702	55	55	44	44	44	1	1								
ESC_QA4698AA	HVH_104_4_6977960_	SRR8541511;ILLUMINA;Paired;;SRX5343614	Human	2015	UPEC	Human	Human	Homo_sapiens; female; urine	2015	4	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821675	SRS4336287	14/2/20	24/1/20	ESC_QA4698AA	Assembled	106	355937	5212586	Escherichia coli / Shigella;100.0%	101	7972	4.1	ESC_IB7443AA_AS	130431	130431	130431	130431	31995	9381	1104	1104	44	44	44	1	1								
ESC_QA4703AA	ecoli_367	SRR8541516;ILLUMINA;Paired;;SRX5343609	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	10	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821603	SRS4336282	14/2/20	24/1/20	ESC_QA4703AA	Assembled	275	482202	5121367	Escherichia coli / Shigella;100.0%	40	9133	4.1	ESC_IB7438AA_AS	130437	130437	130437	130437	130437	130437	55	55	44	44	44	1	1								
ESC_QA4708AA	ecoli_311	SRR8541521;ILLUMINA;Paired;;SRX5343604	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	10	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821608	SRS4336277	14/2/20	24/1/20	ESC_QA4708AA	Assembled	326	360398	5221853	Escherichia coli / Shigella;100.0%	61	7804	4.1	ESC_IB7433AA_AS	130385	130385	130385	130385	130385	55	55	55	44	44	44	1	1								
ESC_QA4710AA	KTE118	SRR8541523;ILLUMINA;Paired;;SRX5343602	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	10	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821611	SRS4336275	14/2/20	24/1/20	ESC_QA4710AA	Assembled	99	358036	5154926	Escherichia coli / Shigella;97.96%	72	8636	4.1	ESC_IB7431AA_AS	130387	130387	130387	130387	130387	55	55	55	44	44	44	1	1								
ESC_QA4721AA	UMEA_3834_1	SRR8541534;ILLUMINA;Paired;;SRX5343591	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	5	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	49.2606	-123.246	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821559	SRS4336264	14/2/20	24/1/20	ESC_QA4721AA	Assembled	96	267675	5220187	Escherichia coli / Shigella;100.0%	117	13594	4.1	ESC_IB7420AA_AS	130392	130392	130392	130392	130392	1107	1107	44	44	44	44	1	1								
ESC_QA4728AA	KTE240	SRR8541541;ILLUMINA;Paired;;SRX5343584	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	4	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821554	SRS4336257	14/2/20	24/1/20	ESC_QA4728AA	Assembled	329	268788	5015902	Escherichia coli / Shigella;98.28%	76	7843	4.1	ESC_IB7413AA_AS	130402	130402	130402	130402	11816	6748	6748	6624	44	44	44	1	1								
ESC_QA4755AA	ecoli_513	SRR8541568;ILLUMINA;Paired;;SRX5343557	Human	2015	UPEC	Human	Human	Homo_sapiens; female; urine	2015	1	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821642	SRS4336839	14/2/20	24/1/20	ESC_QA4755AA	Assembled	233	261732	5096020	Escherichia coli / Shigella;100.0%	96	28201	4.1	ESC_IB7386AA_AS	130425	130425	130425	130425	130425	8435	8435	6624	44	44	44	1	1								
ESC_QA4766AA	BIDMC_49a	SRR8541576;ILLUMINA;Paired;;SRX5343549	Human	2014	UPEC	Human	Human	Homo_sapiens; female; urine	2014	12	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	45.5048	-73.5772	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821634	SRS4336243	14/2/20	24/1/20	ESC_QA4766AA	Assembled	458	268937	4970332	Escherichia coli / Shigella;100.0%	76	13331	4.1	ESC_IB7375AA_AS	130382	130382	130382	130382	130382	6748	6748	6624	44	44	44	1	1								
ESC_QA4779AA	ecoli_246	SRR8541589;ILLUMINA;Paired;;SRX5343536	Human	2013	UPEC	Human	Human	Homo_sapiens; female; urine	2013	9	NA	NA	North America	Canada	Ontario	NA	Toronto	NA	43.5329	-80.2262	The University of British Columbia	Escherichia coli	NA	NA	NA	NA	NA	NA	NA	PRJNA516477	SRP184283	NA	SAMN10821426	SRS4336230	14/2/20	24/1/20	ESC_QA4779AA	Assembled	102	355098	5197909	Escherichia coli / Shigella;100.0%	77	44693	4.1	ESC_IB7362AA_AS	130346	130346	130346	130346	130346	55	55	55	44	44	44	1	1								
