name	perc_frags	num_frags	num_frags_direct	rank	ncbi_taxon_id	scientific_name
ESC_NA4066AA_AS	  0.60	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_NA4066AA_AS	  0.60	1	0	F	1903411	            Yersiniaceae
ESC_NA4066AA_AS	  0.60	1	0	G	629	              Yersinia
ESC_NA4066AA_AS	  0.60	1	0	G1	1649845	                Yersinia pseudotuberculosis complex
ESC_NA4066AA_AS	  0.60	1	1	S	632	                  Yersinia pestis
ESC_NA4067AA_AS	  0.84	1	1	U	0	unclassified
ESC_NA4067AA_AS	 99.16	118	1	R	1	root
ESC_NA4067AA_AS	 98.32	117	0	R1	131567	  cellular organisms
ESC_NA4067AA_AS	 98.32	117	0	D	2	    Bacteria
ESC_NA4067AA_AS	 97.48	116	1	P	1224	      Proteobacteria
ESC_NA4067AA_AS	 96.64	115	0	C	1236	        Gammaproteobacteria
ESC_NA4067AA_AS	 96.64	115	6	O	91347	          Enterobacterales
ESC_NA4067AA_AS	 91.60	109	6	F	543	            Enterobacteriaceae
ESC_NA4067AA_AS	 84.87	101	5	G	561	              Escherichia
ESC_NA4067AA_AS	 80.67	96	65	S	562	                Escherichia coli
ESC_NA4067AA_AS	  5.88	7	7	S1	869729	                  Escherichia coli UM146
ESC_NA4067AA_AS	  4.20	5	5	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_NA4067AA_AS	  1.68	2	0	S1	83333	                  Escherichia coli K-12
ESC_NA4067AA_AS	  1.68	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_NA4067AA_AS	  1.68	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_NA4067AA_AS	  1.68	2	2	S1	1954351	                  Escherichia coli APEC O2-211
ESC_NA4067AA_AS	  1.68	2	2	S1	199310	                  Escherichia coli CFT073
ESC_NA4067AA_AS	  1.68	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_NA4067AA_AS	  1.68	2	0	S1	861906	                  Escherichia coli O44:H18
ESC_NA4067AA_AS	  1.68	2	2	S2	216592	                    Escherichia coli 042
ESC_NA4067AA_AS	  0.84	1	1	S1	913091	                  Escherichia coli TW10598
ESC_NA4067AA_AS	  0.84	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_NA4067AA_AS	  0.84	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_NA4067AA_AS	  0.84	1	1	S1	1311757	                  Escherichia coli ACN001
ESC_NA4067AA_AS	  0.84	1	1	S1	1200752	                  Escherichia coli NCCP15648
ESC_NA4067AA_AS	  0.84	1	1	S1	1078034	                  Escherichia coli O145:H28
ESC_NA4067AA_AS	  0.84	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_NA4067AA_AS	  0.84	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_NA4067AA_AS	  0.84	1	0	S1	83334	                  Escherichia coli O157:H7
ESC_NA4067AA_AS	  0.84	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
ESC_NA4067AA_AS	  0.84	1	1	S1	168807	                  Escherichia coli O127:H6
ESC_NA4067AA_AS	  0.84	1	0	G	570	              Klebsiella
ESC_NA4067AA_AS	  0.84	1	0	S	1134687	                Klebsiella michiganensis
ESC_NA4067AA_AS	  0.84	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_NA4067AA_AS	  0.84	1	0	G	590	              Salmonella
ESC_NA4067AA_AS	  0.84	1	0	S	28901	                Salmonella enterica
ESC_NA4067AA_AS	  0.84	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_NA4067AA_AS	  0.84	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
ESC_NA4067AA_AS	  0.84	1	0	D1	1783270	      FCB group
ESC_NA4067AA_AS	  0.84	1	0	D2	68336	        Bacteroidetes/Chlorobi group
ESC_NA4067AA_AS	  0.84	1	0	P	976	          Bacteroidetes
ESC_NA4067AA_AS	  0.84	1	0	C	768503	            Cytophagia
ESC_NA4067AA_AS	  0.84	1	0	O	768507	              Cytophagales
ESC_NA4067AA_AS	  0.84	1	0	O1	1124781	                unclassified Cytophagales
ESC_NA4067AA_AS	  0.84	1	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
ESC_NA4067AA_AS	  0.84	1	1	S	1945892	                    Cytophagales bacterium TFI 002
ESC_NA4068AA_AS	  2.13	2	2	U	0	unclassified
ESC_NA4068AA_AS	 97.87	92	2	R	1	root
ESC_NA4068AA_AS	 95.74	90	0	R1	131567	  cellular organisms
ESC_NA4068AA_AS	 95.74	90	0	D	2	    Bacteria
ESC_NA4068AA_AS	 93.62	88	1	P	1224	      Proteobacteria
ESC_NA4068AA_AS	 92.55	87	0	C	1236	        Gammaproteobacteria
ESC_NA4068AA_AS	 92.55	87	5	O	91347	          Enterobacterales
ESC_NA4068AA_AS	 87.23	82	7	F	543	            Enterobacteriaceae
ESC_NA4068AA_AS	 77.66	73	3	G	561	              Escherichia
ESC_NA4068AA_AS	 74.47	70	41	S	562	                Escherichia coli
ESC_NA4068AA_AS	  6.38	6	6	S1	869729	                  Escherichia coli UM146
ESC_NA4068AA_AS	  5.32	5	5	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_NA4068AA_AS	  2.13	2	0	S1	83333	                  Escherichia coli K-12
ESC_NA4068AA_AS	  2.13	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_NA4068AA_AS	  2.13	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_NA4068AA_AS	  2.13	2	2	S1	1954351	                  Escherichia coli APEC O2-211
ESC_NA4068AA_AS	  2.13	2	2	S1	199310	                  Escherichia coli CFT073
ESC_NA4068AA_AS	  2.13	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_NA4068AA_AS	  2.13	2	0	S1	861906	                  Escherichia coli O44:H18
ESC_NA4068AA_AS	  2.13	2	2	S2	216592	                    Escherichia coli 042
ESC_NA4068AA_AS	  1.06	1	1	S1	913091	                  Escherichia coli TW10598
ESC_NA4068AA_AS	  1.06	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_NA4068AA_AS	  1.06	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_NA4068AA_AS	  1.06	1	1	S1	1200752	                  Escherichia coli NCCP15648
ESC_NA4068AA_AS	  1.06	1	1	S1	1078034	                  Escherichia coli O145:H28
ESC_NA4068AA_AS	  1.06	1	0	S1	1055537	                  Escherichia coli O121
ESC_NA4068AA_AS	  1.06	1	1	S2	1055543	                    Escherichia coli O121 str. RM8352
ESC_NA4068AA_AS	  1.06	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_NA4068AA_AS	  1.06	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_NA4068AA_AS	  1.06	1	0	S1	168807	                  Escherichia coli O127:H6
ESC_NA4068AA_AS	  1.06	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
ESC_NA4068AA_AS	  1.06	1	0	G	570	              Klebsiella
ESC_NA4068AA_AS	  1.06	1	0	S	1134687	                Klebsiella michiganensis
ESC_NA4068AA_AS	  1.06	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_NA4068AA_AS	  1.06	1	0	G	590	              Salmonella
ESC_NA4068AA_AS	  1.06	1	0	S	28901	                Salmonella enterica
ESC_NA4068AA_AS	  1.06	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_NA4068AA_AS	  1.06	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
ESC_NA4068AA_AS	  2.13	2	0	D1	1783270	      FCB group
ESC_NA4068AA_AS	  2.13	2	0	D2	68336	        Bacteroidetes/Chlorobi group
ESC_NA4068AA_AS	  2.13	2	0	P	976	          Bacteroidetes
ESC_NA4068AA_AS	  2.13	2	0	C	768503	            Cytophagia
ESC_NA4068AA_AS	  2.13	2	0	O	768507	              Cytophagales
ESC_NA4068AA_AS	  2.13	2	0	O1	1124781	                unclassified Cytophagales
ESC_NA4068AA_AS	  2.13	2	0	O2	1751870	                  unclassified Cytophagales (miscellaneous)
ESC_NA4068AA_AS	  2.13	2	2	S	1945892	                    Cytophagales bacterium TFI 002
ESC_NA4069AA_AS	  1.20	2	2	U	0	unclassified
ESC_NA4069AA_AS	 98.80	165	0	R	1	root
ESC_NA4069AA_AS	 98.80	165	0	R1	131567	  cellular organisms
ESC_NA4069AA_AS	 98.80	165	0	D	2	    Bacteria
ESC_NA4069AA_AS	 98.80	165	1	P	1224	      Proteobacteria
ESC_NA4069AA_AS	 98.20	164	0	C	1236	        Gammaproteobacteria
ESC_NA4069AA_AS	 98.20	164	8	O	91347	          Enterobacterales
ESC_NA4069AA_AS	 93.41	156	4	F	543	            Enterobacteriaceae
ESC_NA4069AA_AS	 89.82	150	4	G	561	              Escherichia
ESC_NA4069AA_AS	 87.43	146	107	S	562	                Escherichia coli
ESC_NA4069AA_AS	  5.39	9	9	S1	869729	                  Escherichia coli UM146
ESC_NA4069AA_AS	  3.59	6	6	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_NA4069AA_AS	  1.20	2	0	S1	83333	                  Escherichia coli K-12
ESC_NA4069AA_AS	  1.20	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_NA4069AA_AS	  1.20	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_NA4069AA_AS	  1.20	2	0	S1	83334	                  Escherichia coli O157:H7
ESC_NA4069AA_AS	  1.20	2	2	S2	1328859	                    Escherichia coli O157:H7 str. SS17
ESC_NA4069AA_AS	  1.20	2	2	S1	168807	                  Escherichia coli O127:H6
ESC_NA4069AA_AS	  1.20	2	2	S1	1954351	                  Escherichia coli APEC O2-211
ESC_NA4069AA_AS	  1.20	2	2	S1	199310	                  Escherichia coli CFT073
ESC_NA4069AA_AS	  1.20	2	0	S1	861906	                  Escherichia coli O44:H18
ESC_NA4069AA_AS	  1.20	2	2	S2	216592	                    Escherichia coli 042
ESC_NA4069AA_AS	  1.20	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_NA4069AA_AS	  0.60	1	0	S1	498388	                  Escherichia coli C
ESC_NA4069AA_AS	  0.60	1	1	S2	481805	                    Escherichia coli ATCC 8739
ESC_NA4069AA_AS	  0.60	1	1	S1	913091	                  Escherichia coli TW10598
ESC_NA4069AA_AS	  0.60	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_NA4069AA_AS	  0.60	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_NA4069AA_AS	  0.60	1	1	S1	1078034	                  Escherichia coli O145:H28
ESC_NA4069AA_AS	  0.60	1	1	S1	1200752	                  Escherichia coli NCCP15648
ESC_NA4069AA_AS	  0.60	1	1	S1	1311757	                  Escherichia coli ACN001
ESC_NA4069AA_AS	  0.60	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_NA4069AA_AS	  0.60	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_NA4069AA_AS	  0.60	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_NA4069AA_AS	  0.60	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_NA4069AA_AS	  0.60	1	0	G	570	              Klebsiella
ESC_NA4069AA_AS	  0.60	1	0	S	1134687	                Klebsiella michiganensis
ESC_NA4069AA_AS	  0.60	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_NA4069AA_AS	  0.60	1	0	G	590	              Salmonella
ESC_NA4069AA_AS	  0.60	1	0	S	28901	                Salmonella enterica
ESC_NA4069AA_AS	  0.60	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_NA4069AA_AS	  0.60	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
ESC_NA4070AA_AS	  1.97	5	5	U	0	unclassified
ESC_NA4070AA_AS	 98.03	249	5	R	1	root
ESC_NA4070AA_AS	 96.06	244	0	R1	131567	  cellular organisms
ESC_NA4070AA_AS	 95.67	243	0	D	2	    Bacteria
ESC_NA4070AA_AS	 95.67	243	1	P	1224	      Proteobacteria
ESC_NA4070AA_AS	 95.28	242	1	C	1236	        Gammaproteobacteria
ESC_NA4070AA_AS	 94.88	241	7	O	91347	          Enterobacterales
ESC_NA4070AA_AS	 92.13	234	25	F	543	            Enterobacteriaceae
ESC_NA4070AA_AS	 79.53	202	6	G	561	              Escherichia
ESC_NA4070AA_AS	 77.17	196	160	S	562	                Escherichia coli
ESC_NA4070AA_AS	  2.76	7	7	S1	869729	                  Escherichia coli UM146
ESC_NA4070AA_AS	  2.36	6	6	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_NA4070AA_AS	  0.79	2	0	S1	83333	                  Escherichia coli K-12
ESC_NA4070AA_AS	  0.79	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_NA4070AA_AS	  0.79	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_NA4070AA_AS	  0.79	2	2	S1	1954351	                  Escherichia coli APEC O2-211
ESC_NA4070AA_AS	  0.79	2	2	S1	168807	                  Escherichia coli O127:H6
ESC_NA4070AA_AS	  0.79	2	2	S1	199310	                  Escherichia coli CFT073
ESC_NA4070AA_AS	  0.79	2	0	S1	861906	                  Escherichia coli O44:H18
ESC_NA4070AA_AS	  0.79	2	2	S2	216592	                    Escherichia coli 042
ESC_NA4070AA_AS	  0.79	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_NA4070AA_AS	  0.39	1	0	S1	498388	                  Escherichia coli C
ESC_NA4070AA_AS	  0.39	1	1	S2	481805	                    Escherichia coli ATCC 8739
ESC_NA4070AA_AS	  0.39	1	1	S1	913091	                  Escherichia coli TW10598
ESC_NA4070AA_AS	  0.39	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_NA4070AA_AS	  0.39	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_NA4070AA_AS	  0.39	1	0	S1	1055537	                  Escherichia coli O121
ESC_NA4070AA_AS	  0.39	1	1	S2	1055543	                    Escherichia coli O121 str. RM8352
ESC_NA4070AA_AS	  0.39	1	1	S1	1078034	                  Escherichia coli O145:H28
ESC_NA4070AA_AS	  0.39	1	1	S1	1311757	                  Escherichia coli ACN001
ESC_NA4070AA_AS	  0.39	1	1	S1	1401688	                  Escherichia coli APEC O18
ESC_NA4070AA_AS	  0.39	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_NA4070AA_AS	  0.39	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_NA4070AA_AS	  0.39	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_NA4070AA_AS	  0.39	1	0	S1	83334	                  Escherichia coli O157:H7
ESC_NA4070AA_AS	  0.39	1	1	S2	1328859	                    Escherichia coli O157:H7 str. SS17
ESC_NA4070AA_AS	  2.36	6	0	G	590	              Salmonella
ESC_NA4070AA_AS	  2.36	6	0	S	28901	                Salmonella enterica
ESC_NA4070AA_AS	  2.36	6	5	S1	59201	                  Salmonella enterica subsp. enterica
ESC_NA4070AA_AS	  0.39	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
ESC_NA4070AA_AS	  0.39	1	0	G	570	              Klebsiella
ESC_NA4070AA_AS	  0.39	1	0	S	1134687	                Klebsiella michiganensis
ESC_NA4070AA_AS	  0.39	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_NA4070AA_AS	  0.39	1	0	D	2759	    Eukaryota
ESC_NA4070AA_AS	  0.39	1	0	D1	33154	      Opisthokonta
ESC_NA4070AA_AS	  0.39	1	0	K	33208	        Metazoa
ESC_NA4070AA_AS	  0.39	1	0	K1	6072	          Eumetazoa
ESC_NA4070AA_AS	  0.39	1	0	K2	33213	            Bilateria
ESC_NA4070AA_AS	  0.39	1	0	K3	33511	              Deuterostomia
ESC_NA4070AA_AS	  0.39	1	0	P	7711	                Chordata
ESC_NA4070AA_AS	  0.39	1	0	P1	89593	                  Craniata
ESC_NA4070AA_AS	  0.39	1	0	P2	7742	                    Vertebrata
ESC_NA4070AA_AS	  0.39	1	0	P3	7776	                      Gnathostomata
ESC_NA4070AA_AS	  0.39	1	0	P4	117570	                        Teleostomi
ESC_NA4070AA_AS	  0.39	1	0	P5	117571	                          Euteleostomi
ESC_NA4070AA_AS	  0.39	1	0	P6	8287	                            Sarcopterygii
ESC_NA4070AA_AS	  0.39	1	0	P7	1338369	                              Dipnotetrapodomorpha
ESC_NA4070AA_AS	  0.39	1	0	P8	32523	                                Tetrapoda
ESC_NA4070AA_AS	  0.39	1	0	P9	32524	                                  Amniota
ESC_NA4070AA_AS	  0.39	1	0	C	40674	                                    Mammalia
ESC_NA4070AA_AS	  0.39	1	0	C1	32525	                                      Theria
ESC_NA4070AA_AS	  0.39	1	0	C2	9347	                                        Eutheria
ESC_NA4070AA_AS	  0.39	1	0	C3	1437010	                                          Boreoeutheria
ESC_NA4070AA_AS	  0.39	1	0	C4	314146	                                            Euarchontoglires
ESC_NA4070AA_AS	  0.39	1	0	O	9443	                                              Primates
ESC_NA4070AA_AS	  0.39	1	0	O1	376913	                                                Haplorrhini
ESC_NA4070AA_AS	  0.39	1	0	O2	314293	                                                  Simiiformes
ESC_NA4070AA_AS	  0.39	1	0	O3	9526	                                                    Catarrhini
ESC_NA4070AA_AS	  0.39	1	0	O4	314295	                                                      Hominoidea
ESC_NA4070AA_AS	  0.39	1	0	F	9604	                                                        Hominidae
ESC_NA4070AA_AS	  0.39	1	0	F1	207598	                                                          Homininae
ESC_NA4070AA_AS	  0.39	1	0	G	9605	                                                            Homo
ESC_NA4070AA_AS	  0.39	1	1	S	9606	                                                              Homo sapiens
ESC_NA4071AA_AS	  0.69	1	1	U	0	unclassified
ESC_NA4071AA_AS	 99.31	143	0	R	1	root
ESC_NA4071AA_AS	 99.31	143	0	R1	131567	  cellular organisms
ESC_NA4071AA_AS	 98.61	142	0	D	2	    Bacteria
ESC_NA4071AA_AS	 98.61	142	1	P	1224	      Proteobacteria
ESC_NA4071AA_AS	 97.92	141	1	C	1236	        Gammaproteobacteria
ESC_NA4071AA_AS	 97.22	140	4	O	91347	          Enterobacterales
ESC_NA4071AA_AS	 94.44	136	2	F	543	            Enterobacteriaceae
ESC_NA4071AA_AS	 90.97	131	4	G	561	              Escherichia
ESC_NA4071AA_AS	 88.19	127	90	S	562	                Escherichia coli
ESC_NA4071AA_AS	  5.56	8	8	S1	869729	                  Escherichia coli UM146
ESC_NA4071AA_AS	  3.47	5	5	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_NA4071AA_AS	  2.08	3	2	S1	168807	                  Escherichia coli O127:H6
ESC_NA4071AA_AS	  0.69	1	1	S2	574521	                    Escherichia coli O127:H6 str. E2348/69
ESC_NA4071AA_AS	  2.08	3	0	S1	861906	                  Escherichia coli O44:H18
ESC_NA4071AA_AS	  2.08	3	3	S2	216592	                    Escherichia coli 042
ESC_NA4071AA_AS	  1.39	2	0	S1	83333	                  Escherichia coli K-12
ESC_NA4071AA_AS	  1.39	2	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_NA4071AA_AS	  1.39	2	2	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_NA4071AA_AS	  1.39	2	2	S1	199310	                  Escherichia coli CFT073
ESC_NA4071AA_AS	  1.39	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_NA4071AA_AS	  0.69	1	1	S1	585397	                  Escherichia coli ED1a
ESC_NA4071AA_AS	  0.69	1	1	S1	913091	                  Escherichia coli TW10598
ESC_NA4071AA_AS	  0.69	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_NA4071AA_AS	  0.69	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_NA4071AA_AS	  0.69	1	0	S1	1055537	                  Escherichia coli O121
ESC_NA4071AA_AS	  0.69	1	1	S2	1055543	                    Escherichia coli O121 str. RM8352
ESC_NA4071AA_AS	  0.69	1	1	S1	1078034	                  Escherichia coli O145:H28
ESC_NA4071AA_AS	  0.69	1	1	S1	1200752	                  Escherichia coli NCCP15648
ESC_NA4071AA_AS	  0.69	1	1	S1	1311757	                  Escherichia coli ACN001
ESC_NA4071AA_AS	  0.69	1	1	S1	1412834	                  Escherichia coli FAP1
ESC_NA4071AA_AS	  0.69	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_NA4071AA_AS	  0.69	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_NA4071AA_AS	  0.69	1	1	S1	1954351	                  Escherichia coli APEC O2-211
ESC_NA4071AA_AS	  0.69	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_NA4071AA_AS	  0.69	1	0	G	570	              Klebsiella
ESC_NA4071AA_AS	  0.69	1	0	S	1134687	                Klebsiella michiganensis
ESC_NA4071AA_AS	  0.69	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_NA4071AA_AS	  0.69	1	0	G	590	              Salmonella
ESC_NA4071AA_AS	  0.69	1	0	S	28901	                Salmonella enterica
ESC_NA4071AA_AS	  0.69	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_NA4071AA_AS	  0.69	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
ESC_NA4071AA_AS	  0.69	1	0	G	620	              Shigella
ESC_NA4071AA_AS	  0.69	1	0	S	623	                Shigella flexneri
ESC_NA4071AA_AS	  0.69	1	0	S1	42897	                  Shigella flexneri 2a
ESC_NA4071AA_AS	  0.69	1	1	S2	198214	                    Shigella flexneri 2a str. 301
ESC_NA4071AA_AS	  0.69	1	0	D	2759	    Eukaryota
ESC_NA4071AA_AS	  0.69	1	0	D1	33154	      Opisthokonta
ESC_NA4071AA_AS	  0.69	1	0	K	33208	        Metazoa
ESC_NA4071AA_AS	  0.69	1	0	K1	6072	          Eumetazoa
ESC_NA4071AA_AS	  0.69	1	0	K2	33213	            Bilateria
ESC_NA4071AA_AS	  0.69	1	0	K3	33511	              Deuterostomia
ESC_NA4071AA_AS	  0.69	1	0	P	7711	                Chordata
ESC_NA4071AA_AS	  0.69	1	0	P1	89593	                  Craniata
ESC_NA4071AA_AS	  0.69	1	0	P2	7742	                    Vertebrata
ESC_NA4071AA_AS	  0.69	1	0	P3	7776	                      Gnathostomata
ESC_NA4071AA_AS	  0.69	1	0	P4	117570	                        Teleostomi
ESC_NA4071AA_AS	  0.69	1	0	P5	117571	                          Euteleostomi
ESC_NA4071AA_AS	  0.69	1	0	P6	8287	                            Sarcopterygii
ESC_NA4071AA_AS	  0.69	1	0	P7	1338369	                              Dipnotetrapodomorpha
ESC_NA4071AA_AS	  0.69	1	0	P8	32523	                                Tetrapoda
ESC_NA4071AA_AS	  0.69	1	0	P9	32524	                                  Amniota
ESC_NA4071AA_AS	  0.69	1	0	C	40674	                                    Mammalia
ESC_NA4071AA_AS	  0.69	1	0	C1	32525	                                      Theria
ESC_NA4071AA_AS	  0.69	1	0	C2	9347	                                        Eutheria
ESC_NA4071AA_AS	  0.69	1	0	C3	1437010	                                          Boreoeutheria
ESC_NA4071AA_AS	  0.69	1	0	C4	314146	                                            Euarchontoglires
ESC_NA4071AA_AS	  0.69	1	0	O	9443	                                              Primates
ESC_NA4071AA_AS	  0.69	1	0	O1	376913	                                                Haplorrhini
ESC_NA4071AA_AS	  0.69	1	0	O2	314293	                                                  Simiiformes
ESC_NA4071AA_AS	  0.69	1	0	O3	9526	                                                    Catarrhini
ESC_NA4071AA_AS	  0.69	1	0	O4	314295	                                                      Hominoidea
ESC_NA4071AA_AS	  0.69	1	0	F	9604	                                                        Hominidae
ESC_NA4071AA_AS	  0.69	1	0	F1	207598	                                                          Homininae
ESC_NA4071AA_AS	  0.69	1	0	G	9605	                                                            Homo
ESC_NA4071AA_AS	  0.69	1	1	S	9606	                                                              Homo sapiens
ESC_NA4072AA_AS	  0.74	1	1	U	0	unclassified
ESC_NA4072AA_AS	 99.26	134	0	R	1	root
ESC_NA4072AA_AS	 99.26	134	0	R1	131567	  cellular organisms
ESC_NA4072AA_AS	 99.26	134	0	D	2	    Bacteria
ESC_NA4072AA_AS	 99.26	134	1	P	1224	      Proteobacteria
ESC_NA4072AA_AS	 98.52	133	1	C	1236	        Gammaproteobacteria
ESC_NA4072AA_AS	 97.78	132	4	O	91347	          Enterobacterales
ESC_NA4072AA_AS	 94.81	128	6	F	543	            Enterobacteriaceae
ESC_NA4072AA_AS	 88.89	120	5	G	561	              Escherichia
ESC_NA4072AA_AS	 85.19	115	82	S	562	                Escherichia coli
ESC_NA4072AA_AS	  5.19	7	7	S1	1329907	                  Escherichia coli APEC IMT5155
ESC_NA4072AA_AS	  4.44	6	6	S1	869729	                  Escherichia coli UM146
ESC_NA4072AA_AS	  2.22	3	0	S1	83333	                  Escherichia coli K-12
ESC_NA4072AA_AS	  2.22	3	0	S2	511145	                    Escherichia coli str. K-12 substr. MG1655
ESC_NA4072AA_AS	  2.22	3	3	S3	879462	                      Escherichia coli str. K-12 substr. MG1655star
ESC_NA4072AA_AS	  1.48	2	2	S1	1954351	                  Escherichia coli APEC O2-211
ESC_NA4072AA_AS	  1.48	2	2	S1	199310	                  Escherichia coli CFT073
ESC_NA4072AA_AS	  1.48	2	2	S1	930406	                  Escherichia coli O157:H16
ESC_NA4072AA_AS	  1.48	2	0	S1	861906	                  Escherichia coli O44:H18
ESC_NA4072AA_AS	  1.48	2	2	S2	216592	                    Escherichia coli 042
ESC_NA4072AA_AS	  0.74	1	1	S1	913091	                  Escherichia coli TW10598
ESC_NA4072AA_AS	  0.74	1	0	S1	1603259	                  Escherichia coli O139:H28
ESC_NA4072AA_AS	  0.74	1	1	S2	331111	                    Escherichia coli O139:H28 str. E24377A
ESC_NA4072AA_AS	  0.74	1	1	S1	1382700	                  Escherichia coli PMV-1
ESC_NA4072AA_AS	  0.74	1	1	S1	1078034	                  Escherichia coli O145:H28
ESC_NA4072AA_AS	  0.74	1	1	S1	941280	                  Escherichia coli O25b:H4
ESC_NA4072AA_AS	  0.74	1	1	S1	696406	                  Escherichia coli UMNK88
ESC_NA4072AA_AS	  0.74	1	0	S1	498388	                  Escherichia coli C
ESC_NA4072AA_AS	  0.74	1	1	S2	481805	                    Escherichia coli ATCC 8739
ESC_NA4072AA_AS	  0.74	1	1	S1	405955	                  Escherichia coli APEC O1
ESC_NA4072AA_AS	  0.74	1	1	S1	168807	                  Escherichia coli O127:H6
ESC_NA4072AA_AS	  0.74	1	0	G	570	              Klebsiella
ESC_NA4072AA_AS	  0.74	1	0	S	1134687	                Klebsiella michiganensis
ESC_NA4072AA_AS	  0.74	1	1	S1	1191061	                  Klebsiella michiganensis E718
ESC_NA4072AA_AS	  0.74	1	0	G	590	              Salmonella
ESC_NA4072AA_AS	  0.74	1	0	S	28901	                Salmonella enterica
ESC_NA4072AA_AS	  0.74	1	0	S1	59201	                  Salmonella enterica subsp. enterica
ESC_NA4072AA_AS	  0.74	1	1	S2	58712	                    Salmonella enterica subsp. enterica serovar Anatum
ESC_PA1111AA_AS	  2.08	2	2	U	0	unclassified
ESC_PA1111AA_AS	 97.92	94	0	R	1	root
ESC_PA1111AA_AS	 97.92	94	0	R1	131567	  cellular organisms
ESC_PA1111AA_AS	 97.92	94	1	D	2	    Bacteria
ESC_PA1111AA_AS	 95.83	92	0	P	1224	      Proteobacteria
ESC_PA1111AA_AS	 95.83	92	2	C	1236	        Gammaproteobacteria
ESC_PA1111AA_AS	 93.75	90	1	O	91347	          Enterobacterales
ESC_PA1111AA_AS	 92.71	89	7	F	543	            Enterobacteriaceae
ESC_PA1111AA_AS	 78.12	75	2	G	561	              Escherichia
ESC_PA1111AA_AS	 76.04	73	49	S	562	                Escherichia coli
ESC_PA1111AA_AS	  6.25	6	6	S1	869729	                  Escherichia coli UM146
