name	pMLST_scheme	pMLST
ESC_XA1349AA_AS	IncF RST	F-:A-:B-
ESC_XA1350AA_AS	IncF RST	F24:A-:B1
ESC_XA1351AA_AS	IncF RST	F1:A2:B-
ESC_XA1352AA_AS	IncF RST	F82:A-:B-
ESC_XA1353AA_AS	IncF RST	F51:A-:B10
ESC_XA1354AA_AS	IncF RST	F-:A-:B-
ESC_XA1355AA_AS	IncF RST	F-:A-:B-
ESC_XA1356AA_AS	IncF RST	F-:A1:B29
ESC_XA1357AA_AS	IncF RST	F-:A-:B64
ESC_XA1358AA_AS	IncF RST	F-:A-:B-
ESC_XA1359AA_AS	IncF RST	F2:A-:B1
ESC_XA1360AA_AS	IncF RST	F29:A-:B10
ESC_XA1361AA_AS	IncF RST	F2:A1:B-
ESC_XA1362AA_AS	IncF RST	F29:A-:B10
ESC_XA1363AA_AS	IncF RST	F52:A-:B-
ESC_XA1364AA_AS	IncF RST	F29:A-:B10
ESC_XA1365AA_AS	IncF RST	F2:A-:B10
ESC_XA1366AA_AS	IncF RST	C4:A6:B1
ESC_XA1367AA_AS	IncF RST	F29:A-:B10
ESC_XA1368AA_AS	IncF RST	F-:A-:B-
ESC_XA1369AA_AS	IncF RST	F2:A-:B1
ESC_XA1370AA_AS	IncF RST	F-:A2:B-
ESC_XA1371AA_AS	IncF RST	F-:A-:B-
ESC_XA1372AA_AS	IncF RST	C4:A-:B1
ESC_XA1373AA_AS	IncF RST	F29:A-:B10
ESC_XA1374AA_AS	IncF RST	F29:A-:B10
ESC_XA1375AA_AS	IncF RST	F29:A-:B10
ESC_XA1377AA_AS	IncF RST	F29:A-:B10
ESC_XA1378AA_AS	IncF RST	F24:A-:B30
ESC_XA1379AA_AS	IncF RST	F-:A1:B1
ESC_XA1380AA_AS	IncF RST	F29:A-:B10
ESC_XA1381AA_AS	IncF RST	F2:A-:B-
ESC_XA1382AA_AS	IncF RST	F-:A-:B-
ESC_XA1383AA_AS	IncF RST	F29:A-:B10
ESC_XA1384AA_AS	IncF RST	F29:A-:B10
ESC_XA1385AA_AS	IncF RST	F1:A-:B53
ESC_XA1386AA_AS	IncF RST	F29:A-:B10
ESC_XA1387AA_AS	IncF RST	F-:A-:B-
ESC_XA1388AA_AS	IncF RST	F2:A-:B10
ESC_XA1389AA_AS	IncF RST	F-:A-:B-
ESC_XA1390AA_AS	IncF RST	F2:A1:B-
ESC_XA1391AA_AS	IncF RST	F1:A2:B20
ESC_XA1392AA_AS	IncF RST	F29:A-:B10
ESC_XA1393AA_AS	IncF RST	F107:A-:B1
ESC_XA1395AA_AS	IncF RST	F1:A1:B23
ESC_XA1396AA_AS	IncF RST	F2:A-:B1
ESC_XA1397AA_AS	IncF RST	F24:A-:B1
ESC_XA1398AA_AS	IncF RST	F2:A1:B-
ESC_XA1399AA_AS	IncF RST	F-:A-:B15
ESC_XA1400AA_AS	IncF RST	F-:A-:B-
ESC_XA1401AA_AS	IncF RST	F29:A-:B10
ESC_XA1402AA_AS	IncF RST	F-:A-:B-
ESC_XA1403AA_AS	IncF RST	F24:A-:B1
ESC_XA1404AA_AS	IncF RST	F29:A1:B10
ESC_XA1405AA_AS	IncF RST	F1:A1:B20
ESC_XA1406AA_AS	IncF RST	F31:A4:B1
ESC_XA1407AA_AS	IncF RST	F4:A-:B52
ESC_XA1408AA_AS	IncF RST	F-:A-:B1
ESC_XA1409AA_AS	IncF RST	F-:A1:B10
ESC_XA1426AA_AS	IncF RST	C4:A-:B1
ESC_XA1590AA_AS	IncF RST	F23:A-:B3
ESC_XA1591AA_AS	IncF RST	F23:A-:B3
ESC_XA1592AA_AS	IncF RST	F19:A-:B33
ESC_XA1593AA_AS	IncF RST	F-:A-:B-
ESC_XA1594AA_AS	IncF RST	F23:A-:B3
ESC_XA1596AA_AS	IncF RST	F23:A-:B3
ESC_XA1597AA_AS	IncF RST	F23:A-:B3
ESC_XA1598AA_AS	IncF RST	F23:A-:B3
ESC_XA1599AA_AS	IncF RST	F23:A-:B3
ESC_XA1600AA_AS	IncF RST	F23:A-:B3
ESC_XA1651AA_AS	IncF RST	F-:A-:B-
ESC_XA1652AA_AS	IncF RST	F-:A-:B-
ESC_XA1653AA_AS	IncF RST	F24:A-:B73
ESC_XA1654AA_AS	IncF RST	F-:A-:B-
ESC_XA1655AA_AS	IncF RST	F40:A-:B1
ESC_XA1656AA_AS	IncF RST	F-:A-:B-
ESC_XA1657AA_AS	IncF RST	F40:A-:B1
ESC_XA1658AA_AS	IncF RST	F-:A-:B-
ESC_XA1659AA_AS	IncF RST	F-:A-:B-
ESC_XA1660AA_AS	IncF RST	F-:A-:B-
ESC_XA1661AA_AS	IncF RST	F19:A-:B-
ESC_XA1662AA_AS	IncF RST	F24:A-:B73
ESC_XA1663AA_AS	IncF RST	F4:A-:B73
ESC_XA1664AA_AS	IncF RST	F-:A-:B-
ESC_XA1665AA_AS	IncF RST	F24:A-:B73
ESC_XA1666AA_AS	IncF RST	F1:A1:B1
ESC_XA1674AA_AS	IncF RST	F-:A-:B-
ESC_XA1848AA_AS	IncF RST	F-:A1:B1
ESC_XA2417AA_AS	IncF RST	F-:A-:B11
ESC_XA2581AA_AS	IncF RST	F29:A-:B10
ESC_XA2585AA_AS	IncF RST	F-:A-:B-
ESC_XA2665AA_AS	IncF RST	F4:A-:B8
ESC_XA2676AA_AS	IncF RST	F-:A-:B-
ESC_XA2677AA_AS	IncF RST	F57:A-:B23
ESC_XA2678AA_AS	IncF RST	F4:A-:B1
ESC_XA2679AA_AS	IncF RST	F46:A-:B-
ESC_XA2680AA_AS	IncF RST	F-:A-:B-
ESC_XA2843AA_AS	IncF RST	F82:A-:B-
ESC_XA2844AA_AS	IncF RST	F-:A-:B11
ESC_XA2845AA_AS	IncF RST	F-:A-:B13
ESC_XA3017AA_AS	IncF RST	F-:A-:B-
ESC_XA3018AA_AS	IncF RST	F-:A-:B-
ESC_XA3094AA_AS	IncF RST	F108:A-:B42
ESC_XA3095AA_AS	IncF RST	F-:A-:B5
ESC_XA3096AA_AS	IncF RST	F13:A6:B42
ESC_XA3097AA_AS	IncF RST	F-:A-:B-
ESC_XA3132AA_AS	IncF RST	F23:A-:B3
ESC_XA3133AA_AS	IncF RST	F23:A-:B3
ESC_XA3259AA_AS	IncF RST	F40:A6:B16
ESC_XA3260AA_AS	IncF RST	F-:A-:B-
ESC_XA3365AA_AS	IncF RST	F-:A-:B15
ESC_XA3366AA_AS	IncF RST	F98:A-:B65
ESC_XA3367AA_AS	IncF RST	F2:A-:B1
ESC_XA3368AA_AS	IncF RST	F82:A-:B-
ESC_XA3492AA_AS	IncF RST	F56:A6:B-
ESC_XA3493AA_AS	IncF RST	C4:A-:B8
ESC_XA3494AA_AS	IncF RST	F-:A-:B-
ESC_XA3495AA_AS	IncF RST	F2:A-:B-
ESC_XA3496AA_AS	IncF RST	F2:A-:B1
ESC_XA3497AA_AS	IncF RST	C4:A6:B42
ESC_XA3499AA_AS	IncF RST	F2:A8:B-
ESC_XA3500AA_AS	IncF RST	F46:A-:B20
ESC_XA3501AA_AS	IncF RST	C4:A-:B1
ESC_XA3502AA_AS	IncF RST	F-:A-:B-
ESC_XA3503AA_AS	IncF RST	F-:A-:B54
ESC_XA3504AA_AS	IncF RST	F82:A-:B-
ESC_XA3505AA_AS	IncF RST	C4:A5:B1
ESC_XA3506AA_AS	IncF RST	F-:A-:B54
ESC_XA3507AA_AS	IncF RST	F2:A-:B1
ESC_XA3508AA_AS	IncF RST	F-:A-:B-
ESC_XA3509AA_AS	IncF RST	F-:A-:B-
ESC_XA3510AA_AS	IncF RST	F104:A-:B-
ESC_XA3511AA_AS	IncF RST	F95:A-:B-
ESC_XA3512AA_AS	IncF RST	F-:A-:B-
ESC_XA3765AA_AS	IncF RST	F2:A-:B-
ESC_XA3766AA_AS	IncF RST	C4:A-:B1
ESC_XA3767AA_AS	IncF RST	F64:A-:B-
ESC_XA3768AA_AS	IncF RST	F-:A-:B-
ESC_XA3770AA_AS	IncF RST	F-:A-:B-
ESC_XA3771AA_AS	IncF RST	F51:A-:B-
ESC_XA3772AA_AS	IncF RST	F-:A-:B-
ESC_XA3773AA_AS	IncF RST	F-:A-:B-
ESC_XA3774AA_AS	IncF RST	F29:A-:B10
ESC_XA3776AA_AS	IncF RST	F29:A-:B10
ESC_XA3777AA_AS	IncF RST	F-:A-:B-
ESC_XA3778AA_AS	IncF RST	F-:A-:B-
ESC_XA3779AA_AS	IncF RST	F-:A-:B-
ESC_XA3780AA_AS	IncF RST	F29:A-:B10
ESC_XA3781AA_AS	IncF RST	F-:A-:B-
ESC_XA3782AA_AS	IncF RST	F95:A-:B54
ESC_XA3783AA_AS	IncF RST	F-:A-:B-
ESC_XA3784AA_AS	IncF RST	F29:A4:B10
ESC_XA4056AA_AS	IncF RST	F-:A-:B-
ESC_XA4228AA_AS	IncF RST	F104:A-:B-
ESC_XA4229AA_AS	IncF RST	F4:A-:B1
ESC_XA4230AA_AS	IncF RST	F-:A-:B10
ESC_XA4231AA_AS	IncF RST	F-:A-:B-
ESC_XA4232AA_AS	IncF RST	C4:A-:B1
ESC_XA4233AA_AS	IncF RST	F23:A-:B3
ESC_XA4234AA_AS	IncF RST	F107:A-:B1
ESC_XA4235AA_AS	IncF RST	F82:A-:B-
ESC_XA4236AA_AS	IncF RST	F23:A-:B3
ESC_XA4237AA_AS	IncF RST	F23:A-:B-
ESC_XA4238AA_AS	IncF RST	F23:A-:B3
ESC_XA4397AA_AS	IncF RST	F2:A-:B1
ESC_XA4433AA_AS	IncF RST	F-:A-:B-
ESC_XA4489AA_AS	IncF RST	F51:A-:B10
ESC_XA4493AA_AS	IncF RST	F51:A-:B10
ESC_XA4557AA_AS	IncF RST	F23:A-:B3
ESC_XA4558AA_AS	IncF RST	F23:A-:B3
ESC_XA4559AA_AS	IncF RST	F43:A-:B-
ESC_XA4560AA_AS	IncF RST	F23:A-:B3
ESC_XA4561AA_AS	IncF RST	F-:A-:B59
ESC_XA4562AA_AS	IncF RST	F63:A-:B59
ESC_XA4563AA_AS	IncF RST	F-:A-:B13
ESC_XA4564AA_AS	IncF RST	F-:A1:B1
ESC_XA4565AA_AS	IncF RST	F-:A-:B-
ESC_XA4566AA_AS	IncF RST	F2:A-:B10
ESC_XA4608AA_AS	IncF RST	F1:A6:B20
ESC_XA4620AA_AS	IncF RST	F25:A-:B-
ESC_XA4621AA_AS	IncF RST	F2:A-:B1
ESC_XA4622AA_AS	IncF RST	F-:A-:B24
ESC_XA4623AA_AS	IncF RST	F-:A-:B-
ESC_XA4624AA_AS	IncF RST	F16:A-:B-
ESC_XA4625AA_AS	IncF RST	F29:A-:B-
ESC_XA4626AA_AS	IncF RST	F56:A6:B-
ESC_XA4634AA_AS	IncF RST	F4:A6:B20
ESC_XA4635AA_AS	IncF RST	F1:A2:B20
ESC_XA4671AA_AS	IncF RST	F51:A-:B10
ESC_XA4678AA_AS	IncF RST	F29:A-:B10
ESC_XA4702AA_AS	IncF RST	C4:A5:B1
ESC_XA4718AA_AS	IncF RST	F51:A-:B10
ESC_XA4739AA_AS	IncF RST	F-:A-:B-
ESC_XA4740AA_AS	IncF RST	F-:A-:B13
ESC_XA4741AA_AS	IncF RST	F-:A-:B-
ESC_XA4742AA_AS	IncF RST	F-:A-:B-
ESC_XA4743AA_AS	IncF RST	F-:A-:B-
ESC_XA4744AA_AS	IncF RST	F-:A8:B-
ESC_XA4746AA_AS	IncF RST	F-:A-:B54
ESC_XA4747AA_AS	IncF RST	F-:A-:B-
ESC_XA4748AA_AS	IncF RST	C4:A5:B1
ESC_XA4836AA_AS	IncF RST	C4:A-:B1
ESC_XA4837AA_AS	IncF RST	F-:A-:B-
ESC_XA4838AA_AS	IncF RST	C4:A-:B1
ESC_XA4839AA_AS	IncF RST	C1:A6:B16
ESC_XA4840AA_AS	IncF RST	F-:A-:B-
ESC_XA5197AA_AS	IncF RST	F1:A1:B1
ESC_XA5202AA_AS	IncF RST	F40:A-:B8
ESC_XA5203AA_AS	IncF RST	F-:A-:B11
ESC_XA5204AA_AS	IncF RST	F-:A-:B-
ESC_XA5206AA_AS	IncF RST	C4:A-:B1
ESC_XA5210AA_AS	IncF RST	F-:A-:B-
ESC_XA5211AA_AS	IncF RST	F10:A-:B-
ESC_XA5212AA_AS	IncF RST	C4:A6:B-
ESC_XA5624AA_AS	IncF RST	F23:A-:B3
ESC_XA5625AA_AS	IncF RST	F23:A-:B3
ESC_XA5709AA_AS	IncF RST	F23:A-:B3
ESC_XA5710AA_AS	IncF RST	F23:A-:B3
ESC_XA5764AA_AS	IncF RST	C4:A5:B1
ESC_XA5825AA_AS	IncF RST	F23:A-:B3
ESC_XA5841AA_AS	IncF RST	F23:A-:B3
ESC_XA5843AA_AS	IncF RST	F23:A-:B3
ESC_XA5844AA_AS	IncF RST	F23:A-:B3
ESC_XA5845AA_AS	IncF RST	F23:A-:B3
ESC_XA5846AA_AS	IncF RST	F23:A-:B3
ESC_XA5847AA_AS	IncF RST	F23:A-:B3
ESC_XA5934AA_AS	IncF RST	F23:A-:B3
ESC_XA5935AA_AS	IncF RST	F23:A-:B3
ESC_XA5936AA_AS	IncF RST	F23:A-:B3
ESC_XA5937AA_AS	IncF RST	F-:A-:B-
ESC_XA5938AA_AS	IncF RST	F40:A-:B-
ESC_XA5939AA_AS	IncF RST	F43:A-:B-
ESC_XA5940AA_AS	IncF RST	F29:A-:B10
ESC_XA5941AA_AS	IncF RST	F-:A-:B-
ESC_XA5942AA_AS	IncF RST	F-:A-:B-
ESC_XA5943AA_AS	IncF RST	F36:A4:B-
ESC_XA5944AA_AS	IncF RST	F1:A1:B16
ESC_XA5945AA_AS	IncF RST	F29:A-:B10
ESC_XA5946AA_AS	IncF RST	F-:A-:B-
ESC_XA5947AA_AS	IncF RST	F105:A4:B1
ESC_XA5948AA_AS	IncF RST	F56:A-:B20
ESC_XA5949AA_AS	IncF RST	F-:A-:B-
ESC_XA5950AA_AS	IncF RST	F2:A4:B-
ESC_XA6277AA_AS	IncF RST	F-:A-:B-
ESC_XA6289AA_AS	IncF RST	F36:A4:B10
ESC_XA6291AA_AS	IncF RST	F-:A-:B-
ESC_XA6304AA_AS	IncF RST	F4:A-:B16
ESC_XA6309AA_AS	IncF RST	F16:A1:B-
ESC_XA6310AA_AS	IncF RST	F87:A-:B-
ESC_XA6375AA_AS	IncF RST	C4:A-:B6
ESC_XA6376AA_AS	IncF RST	F3:A-:B-
ESC_XA6408AA_AS	IncF RST	F46:A-:B37
ESC_XA6409AA_AS	IncF RST	C4:A-:B1
ESC_XA6422AA_AS	IncF RST	F24:A-:B1
ESC_XA6424AA_AS	IncF RST	C4:A-:B1
ESC_XA6426AA_AS	IncF RST	F29:A-:B10
ESC_XA6427AA_AS	IncF RST	F56:A6:B16
ESC_XA6447AA_AS	IncF RST	F24:A-:B1
ESC_XA6448AA_AS	IncF RST	C2:A6:B-
ESC_XA6452AA_AS	IncF RST	C4:A6:B1
ESC_XA6455AA_AS	IncF RST	F-:A-:B-
ESC_XA6456AA_AS	IncF RST	F36:A4:B-
ESC_XA6458AA_AS	IncF RST	F2:A-:B-
ESC_XA6460AA_AS	IncF RST	F33:A-:B-
ESC_XA6462AA_AS	IncF RST	F16:A-:B20
ESC_XA6463AA_AS	IncF RST	F102:A17:B-
ESC_XA6464AA_AS	IncF RST	F46:A-:B24
ESC_XA6465AA_AS	IncF RST	F-:A1:B20
ESC_XA6466AA_AS	IncF RST	F-:A-:B-
ESC_XA6467AA_AS	IncF RST	F96:A-:B-
ESC_XA6468AA_AS	IncF RST	F16:A-:B-
ESC_XA6471AA_AS	IncF RST	F-:A-:B-
ESC_XA6472AA_AS	IncF RST	F2:A-:B10
ESC_XA6473AA_AS	IncF RST	F1:A1:B16
ESC_XA6475AA_AS	IncF RST	C4:A-:B1
ESC_XA6476AA_AS	IncF RST	F52:A-:B24
ESC_XA6488AA_AS	IncF RST	F4:A-:B42
ESC_XA6495AA_AS	IncF RST	F34:A-:B1
ESC_XA6496AA_AS	IncF RST	F33:A-:B-
ESC_XA6500AA_AS	IncF RST	F33:A6:B1
ESC_XA6502AA_AS	IncF RST	C4:A-:B1
ESC_XA6503AA_AS	IncF RST	F33:A-:B1
ESC_XA6506AA_AS	IncF RST	F-:A2:B-
ESC_XA6508AA_AS	IncF RST	F-:A-:B-
ESC_XA6510AA_AS	IncF RST	F29:A-:B10
ESC_XA6535AA_AS	IncF RST	F31:A-:B-
ESC_XA6536AA_AS	IncF RST	F2:A1:B-
ESC_XA6540AA_AS	IncF RST	C4:A-:B8
ESC_XA6541AA_AS	IncF RST	F-:A-:B-
ESC_XA6569AA_AS	IncF RST	F1:A2:B20
ESC_XA6572AA_AS	IncF RST	F1:A1:B16
ESC_XA6573AA_AS	IncF RST	F1:A16:B20
ESC_XA6576AA_AS	IncF RST	F1:A2:B20
ESC_XA6578AA_AS	IncF RST	F105:A-:B-
ESC_XA6581AA_AS	IncF RST	F29:A-:B10
ESC_XA6586AA_AS	IncF RST	F1:A2:B45
ESC_XA6587AA_AS	IncF RST	F-:A-:B-
ESC_XA6589AA_AS	IncF RST	F-:A1:B-
ESC_XA6605AA_AS	IncF RST	F2:A-:B-
ESC_XA6606AA_AS	IncF RST	F23:A-:B3
ESC_XA6611AA_AS	IncF RST	F-:A-:B-
ESC_XA6615AA_AS	IncF RST	F23:A-:B3
ESC_XA6616AA_AS	IncF RST	F23:A-:B3
ESC_XA6624AA_AS	IncF RST	F23:A-:B3
ESC_XA6626AA_AS	IncF RST	F23:A-:B3
ESC_XA6627AA_AS	IncF RST	F23:A-:B3
ESC_XA6628AA_AS	IncF RST	F23:A-:B3
ESC_XA6629AA_AS	IncF RST	F23:A-:B3
ESC_XA6632AA_AS	IncF RST	F23:A-:B3
ESC_XA6633AA_AS	IncF RST	F23:A-:B3
ESC_XA6634AA_AS	IncF RST	F23:A-:B3
ESC_XA6635AA_AS	IncF RST	F23:A-:B3
ESC_XA6636AA_AS	IncF RST	F5:A-:B-
ESC_XA6637AA_AS	IncF RST	F95:A-:B45
ESC_XA6638AA_AS	IncF RST	F-:A-:B-
ESC_XA6639AA_AS	IncF RST	F-:A-:B59
ESC_XA6640AA_AS	IncF RST	F28:A-:B-
ESC_XA6641AA_AS	IncF RST	F-:A-:B59
ESC_XA6642AA_AS	IncF RST	F57:A-:B-
ESC_XA6649AA_AS	IncF RST	F23:A-:B3
ESC_XA6650AA_AS	IncF RST	F23:A-:B3
ESC_XA6651AA_AS	IncF RST	F23:A-:B3
ESC_XA6652AA_AS	IncF RST	F-:A-:B-
ESC_XA6653AA_AS	IncF RST	F23:A-:B3
ESC_XA6655AA_AS	IncF RST	F23:A-:B3
ESC_XA6656AA_AS	IncF RST	F23:A-:B3
ESC_XA6657AA_AS	IncF RST	F23:A-:B3
ESC_XA6658AA_AS	IncF RST	F23:A-:B3
ESC_XA6659AA_AS	IncF RST	F23:A-:B3
ESC_XA6660AA_AS	IncF RST	F23:A-:B3
ESC_XA6661AA_AS	IncF RST	F23:A-:B3
ESC_XA6662AA_AS	IncF RST	F23:A-:B3
ESC_XA6664AA_AS	IncF RST	F23:A-:B3
ESC_XA6665AA_AS	IncF RST	F23:A-:B3
ESC_XA6666AA_AS	IncF RST	F23:A-:B3
ESC_XA6667AA_AS	IncF RST	F23:A-:B3
ESC_XA6669AA_AS	IncF RST	F23:A-:B3
ESC_XA6670AA_AS	IncF RST	F23:A-:B3
ESC_XA6671AA_AS	IncF RST	F23:A-:B3
ESC_XA6672AA_AS	IncF RST	F23:A-:B3
ESC_XA6673AA_AS	IncF RST	F-:A-:B-
ESC_XA6674AA_AS	IncF RST	F23:A-:B3
ESC_XA6675AA_AS	IncF RST	F23:A-:B3
ESC_XA6676AA_AS	IncF RST	F23:A-:B-
ESC_XA6678AA_AS	IncF RST	F23:A-:B3
ESC_XA6679AA_AS	IncF RST	F23:A-:B3
ESC_XA6680AA_AS	IncF RST	F23:A-:B3
ESC_XA6681AA_AS	IncF RST	F23:A-:B3
ESC_XA6682AA_AS	IncF RST	F23:A-:B3
ESC_XA6683AA_AS	IncF RST	F23:A-:B3
ESC_XA6684AA_AS	IncF RST	F23:A-:B3
ESC_XA6685AA_AS	IncF RST	F23:A-:B3
ESC_XA6686AA_AS	IncF RST	F23:A-:B3
ESC_XA6688AA_AS	IncF RST	F23:A-:B3
ESC_XA6689AA_AS	IncF RST	F23:A-:B3
ESC_XA6690AA_AS	IncF RST	F23:A-:B3
ESC_XA6691AA_AS	IncF RST	F23:A-:B3
ESC_XA6692AA_AS	IncF RST	F23:A-:B3
ESC_XA6693AA_AS	IncF RST	F23:A-:B3
ESC_XA6694AA_AS	IncF RST	F23:A-:B3
ESC_XA6695AA_AS	IncF RST	F23:A-:B3
ESC_XA6696AA_AS	IncF RST	F23:A-:B3
ESC_XA6697AA_AS	IncF RST	F23:A-:B3
ESC_XA6698AA_AS	IncF RST	F23:A-:B3
ESC_XA6699AA_AS	IncF RST	F23:A-:B3
ESC_XA6700AA_AS	IncF RST	F-:A-:B3
ESC_XA6701AA_AS	IncF RST	F23:A-:B3
ESC_XA6702AA_AS	IncF RST	F23:A-:B3
ESC_XA6703AA_AS	IncF RST	F23:A-:B3
ESC_XA6704AA_AS	IncF RST	F23:A-:B3
ESC_XA6705AA_AS	IncF RST	F23:A-:B3
ESC_XA6706AA_AS	IncF RST	F23:A-:B3
ESC_XA6707AA_AS	IncF RST	F-:A-:B3
ESC_XA6708AA_AS	IncF RST	F23:A-:B3
ESC_XA6709AA_AS	IncF RST	F23:A-:B3
ESC_XA6713AA_AS	IncF RST	F23:A-:B3
ESC_XA6714AA_AS	IncF RST	F-:A-:B-
ESC_XA6715AA_AS	IncF RST	F23:A-:B3
ESC_XA6716AA_AS	IncF RST	F23:A-:B3
ESC_XA6717AA_AS	IncF RST	F23:A-:B3
ESC_XA6718AA_AS	IncF RST	F23:A-:B3
ESC_XA6719AA_AS	IncF RST	F23:A-:B3
ESC_XA6720AA_AS	IncF RST	F23:A-:B3
ESC_XA6721AA_AS	IncF RST	F23:A-:B-
ESC_XA6722AA_AS	IncF RST	F23:A-:B3
ESC_XA6723AA_AS	IncF RST	F23:A-:B3
ESC_XA6724AA_AS	IncF RST	F23:A-:B3
ESC_XA6725AA_AS	IncF RST	F23:A-:B3
ESC_XA6729AA_AS	IncF RST	F23:A-:B3
ESC_XA6730AA_AS	IncF RST	F23:A-:B3
ESC_XA6731AA_AS	IncF RST	F23:A-:B3
ESC_XA6732AA_AS	IncF RST	F23:A-:B-
ESC_XA6733AA_AS	IncF RST	F23:A-:B3
ESC_XA6734AA_AS	IncF RST	F23:A-:B3
ESC_XA6735AA_AS	IncF RST	F23:A-:B3
ESC_XA6736AA_AS	IncF RST	F88:A-:B3
ESC_XA6737AA_AS	IncF RST	F23:A-:B3
ESC_XA6738AA_AS	IncF RST	F23:A-:B3
ESC_XA6739AA_AS	IncF RST	F23:A-:B3
ESC_XA6741AA_AS	IncF RST	F23:A-:B3
ESC_XA6742AA_AS	IncF RST	F23:A-:B3
ESC_XA6743AA_AS	IncF RST	F23:A-:B3
ESC_XA6744AA_AS	IncF RST	F23:A-:B3
ESC_XA6745AA_AS	IncF RST	F23:A-:B3
ESC_XA6746AA_AS	IncF RST	F23:A-:B3
ESC_XA6747AA_AS	IncF RST	F23:A-:B3
ESC_XA6748AA_AS	IncF RST	F23:A-:B3
ESC_XA6749AA_AS	IncF RST	F-:A-:B3
ESC_XA6750AA_AS	IncF RST	F23:A-:B3
ESC_XA6751AA_AS	IncF RST	F23:A-:B3
ESC_XA6753AA_AS	IncF RST	F23:A-:B3
ESC_XA6754AA_AS	IncF RST	F23:A-:B3
ESC_XA6755AA_AS	IncF RST	F23:A-:B3
ESC_XA6756AA_AS	IncF RST	F23:A-:B3
ESC_XA6757AA_AS	IncF RST	F23:A-:B3
ESC_XA6758AA_AS	IncF RST	F23:A-:B3
ESC_XA6759AA_AS	IncF RST	F23:A-:B3
ESC_XA6760AA_AS	IncF RST	F23:A-:B3
ESC_XA6761AA_AS	IncF RST	F23:A-:B3
ESC_XA6762AA_AS	IncF RST	F23:A-:B3
ESC_XA6763AA_AS	IncF RST	F23:A-:B3
ESC_XA6764AA_AS	IncF RST	F23:A-:B3
ESC_XA6765AA_AS	IncF RST	F-:A-:B-
ESC_XA6766AA_AS	IncF RST	F23:A-:B3
ESC_XA6767AA_AS	IncF RST	F23:A-:B3
ESC_XA6770AA_AS	IncF RST	F23:A-:B3
ESC_XA6771AA_AS	IncF RST	F23:A-:B3
ESC_XA6772AA_AS	IncF RST	F23:A-:B3
ESC_XA6775AA_AS	IncF RST	F23:A-:B3
ESC_XA6776AA_AS	IncF RST	F23:A-:B3
ESC_XA6777AA_AS	IncF RST	F23:A-:B3
ESC_XA6778AA_AS	IncF RST	F23:A-:B3
ESC_XA6779AA_AS	IncF RST	F23:A-:B3
ESC_XA6780AA_AS	IncF RST	F23:A-:B3
ESC_XA6782AA_AS	IncF RST	F23:A-:B3
ESC_XA6783AA_AS	IncF RST	F23:A-:B3
ESC_XA6784AA_AS	IncF RST	F-:A-:B-
ESC_XA6785AA_AS	IncF RST	F23:A-:B3
ESC_XA6786AA_AS	IncF RST	F23:A-:B3
ESC_XA6802AA_AS	IncF RST	F23:A-:B3
ESC_XA6803AA_AS	IncF RST	F23:A-:B3
ESC_XA6804AA_AS	IncF RST	F23:A-:B3
ESC_XA6805AA_AS	IncF RST	F-:A-:B-
ESC_XA6806AA_AS	IncF RST	F23:A-:B3
ESC_XA6807AA_AS	IncF RST	F23:A-:B3
ESC_XA6808AA_AS	IncF RST	F23:A-:B3
ESC_XA6809AA_AS	IncF RST	F23:A-:B3
ESC_XA6810AA_AS	IncF RST	F23:A-:B3
ESC_XA6811AA_AS	IncF RST	F23:A-:B3
ESC_XA6812AA_AS	IncF RST	F23:A-:B3
ESC_XA6813AA_AS	IncF RST	F23:A-:B3
ESC_XA6814AA_AS	IncF RST	F-:A-:B3
ESC_XA6815AA_AS	IncF RST	F23:A-:B3
ESC_XA6818AA_AS	IncF RST	F-:A-:B-
ESC_XA6822AA_AS	IncF RST	F23:A-:B3
ESC_XA6823AA_AS	IncF RST	F23:A-:B3
ESC_XA6824AA_AS	IncF RST	F23:A-:B3
ESC_XA6825AA_AS	IncF RST	F23:A-:B3
ESC_XA6826AA_AS	IncF RST	F23:A-:B3
ESC_XA6827AA_AS	IncF RST	F-:A-:B-
ESC_XA6828AA_AS	IncF RST	F23:A-:B3
ESC_XA6829AA_AS	IncF RST	F-:A-:B-
ESC_XA6830AA_AS	IncF RST	F23:A-:B-
ESC_XA6831AA_AS	IncF RST	F23:A-:B3
ESC_XA6832AA_AS	IncF RST	F23:A-:B3
ESC_XA6833AA_AS	IncF RST	F23:A-:B3
ESC_XA6834AA_AS	IncF RST	F23:A-:B3
ESC_XA6835AA_AS	IncF RST	F23:A-:B3
ESC_XA6836AA_AS	IncF RST	F23:A-:B3
ESC_XA6837AA_AS	IncF RST	F23:A-:B3
ESC_XA6839AA_AS	IncF RST	F23:A-:B3
ESC_XA6840AA_AS	IncF RST	F23:A-:B3
ESC_XA6841AA_AS	IncF RST	F23:A-:B-
ESC_XA6842AA_AS	IncF RST	F23:A-:B3
ESC_XA6843AA_AS	IncF RST	F23:A-:B3
ESC_XA6854AA_AS	IncF RST	F23:A-:B3
ESC_XA6855AA_AS	IncF RST	F23:A-:B3
ESC_XA6856AA_AS	IncF RST	F23:A-:B3
ESC_XA6857AA_AS	IncF RST	F23:A-:B3
ESC_XA6858AA_AS	IncF RST	F23:A-:B3
ESC_XA6859AA_AS	IncF RST	F23:A-:B3
ESC_XA6860AA_AS	IncF RST	F23:A-:B3
